Time (s),NeckFlEx,HeadSideTilt,NeckTors,AngleTorsoTilt,AngleTorsoSideTilt,AngleBackCurve,AngleShoulderAbAdLeft, AngleShoulderFlExLeft,UpArmRotLeft,AngleElbowLeft,AngleLowArmProSupLeft,HandFlExLeft,AngleHandRadDuctLeft,AngleLegLeft,ShoulderAbAdRight,AngleShoulderFlExRight,AngleUpArmRotRight,ElbowRight,AngleLowArmProSupRight,AngleHandFlExRight,HandRadDuctRight,LegRight
0,-151.6101,-89.01533,-1.922821,-214.2855,2.776924,-182.1456,3.610855,10.04241,-0.3204651,-3.623474,-23.88487,-186.8765,3.104752,-2.095917,-21.42501,,,,,,,
0,-151.6041,-89.00794,-1.931702,-214.2941,2.774422,-182.1783,3.605438,10.04433,-0.3277588,-3.701447,-23.8332,-186.8661,3.116776,-2.161774,-21.41525,,,,,,,
0,-151.5986,-89.00109,-1.939941,-214.3021,2.772095,-182.2086,3.601639,10.04611,-0.3345337,-3.774017,-23.7849,-186.8563,3.12825,-2.223083,-21.40525,,,,,,,
0,-151.5935,-88.99347,-1.948883,-214.3125,2.768532,-182.2484,3.598923,10.04831,-0.3426208,-3.859009,-23.74024,-186.8442,3.139801,-2.299164,-21.39259,,,,,,,
0,-151.5889,-88.98251,-1.961365,-214.3329,2.760414,-182.3246,3.597488,10.05222,-0.3561401,-3.996735,-23.70192,-186.8225,3.152191,-2.43457,-21.37151,,,,,,,
0,-151.5848,-88.9722,-1.973175,-214.352,2.752747,-182.3964,3.59761,10.05591,-0.3688965,-4.126465,-23.6659,-186.802,3.163727,-2.562164,-21.35083,,,,,,,
0,-151.5797,-88.95985,-1.987122,-214.3745,2.743637,-182.4814,3.599442,10.06027,-0.3839722,-4.28009,-23.62352,-186.7777,3.177429,-2.713257,-21.32535,,,,,,,
0,-151.5758,-88.94852,-1.998383,-214.3952,2.734909,-182.5539,3.602432,10.06317,-0.3944397,-4.376129,-23.58828,-186.7529,3.189117,-2.843079,-21.30451,,,,,,,
0,-151.5723,-88.93207,-2.009521,-214.4246,2.721336,-182.6389,3.60614,10.06387,-0.3988342,-4.374451,-23.54945,-186.7105,3.203079,-2.999237,-21.28448,,,,,,,
0,-151.5691,-88.91635,-2.02002,-214.4522,2.708336,-182.7195,3.608902,10.06449,-0.4030151,-4.372864,-23.51325,-186.6703,3.216248,-3.147095,-21.26453,,,,,,,
0,-151.5651,-88.89645,-2.033447,-214.4869,2.69194,-182.8219,3.611725,10.06531,-0.4083557,-4.37085,-23.46813,-186.6191,3.232758,-3.335175,-21.23764,,,,,,,
0,-151.5635,-88.88091,-2.037323,-214.5094,2.677071,-182.8843,3.613251,10.06318,-0.4039917,-4.268768,-23.43448,-186.5669,3.24437,-3.46698,-21.22316,,,,,,,
0,-151.5619,-88.86358,-2.040863,-214.5338,2.660202,-182.9517,3.614548,10.06051,-0.3981323,-4.143311,-23.39788,-186.5073,3.257202,-3.612091,-21.20697,,,,,,,
0,-151.5585,-88.82469,-2.046631,-214.5905,2.620224,-183.1041,3.616821,10.05454,-0.3842163,-3.872711,-23.29635,-186.3779,3.291046,-3.944641,-21.15526,,,,,,,
0,-151.5584,-88.81751,-2.045441,-214.6028,2.610352,-183.1341,3.617355,10.05351,-0.3807678,-3.83316,-23.25876,-186.358,3.303406,-4.014679,-21.13185,,,,,,,
0,-151.5581,-88.81052,-2.044281,-214.6148,2.600708,-183.1634,3.617691,10.05249,-0.3774109,-3.794556,-23.2283,-186.3387,3.315292,-4.083038,-21.10801,,,,,,,
0,-151.558,-88.80261,-2.042664,-214.6293,2.589149,-183.199,3.618179,10.05128,-0.3735352,-3.747375,-23.20291,-186.3158,3.32843,-4.163788,-21.08102,,,,,,,
0,-151.5595,-88.79362,-2.038391,-214.6531,2.570274,-183.2614,3.618607,10.04953,-0.3685913,-3.663818,-23.19085,-186.2831,3.339767,-4.282471,-21.06205,,,,,,,
0,-151.5613,-88.78371,-2.033661,-214.6795,2.5495,-183.3301,3.619095,10.04759,-0.3631592,-3.571564,-23.17443,-186.2471,3.352341,-4.413422,-21.0401,,,,,,,
0,-151.5629,-88.77395,-2.028961,-214.7056,2.52906,-183.398,3.619904,10.04567,-0.3577881,-3.48056,-23.15522,-186.2115,3.364944,-4.542694,-21.01737,,,,,,,
0,-151.5647,-88.76652,-2.0242,-214.7255,2.513977,-183.4491,3.620712,10.04443,-0.3543396,-3.421265,-23.1333,-186.1851,3.375565,-4.637085,-20.99542,,,,,,,
0,-151.5679,-88.76205,-2.017548,-214.7387,2.505608,-183.4814,3.621857,10.04423,-0.3538208,-3.411224,-23.10092,-186.1697,3.386505,-4.688354,-20.9681,,,,,,,
0,-151.5712,-88.75736,-2.010468,-214.7527,2.496811,-183.5157,3.623428,10.04403,-0.353302,-3.400574,-23.06414,-186.1532,3.398285,-4.74292,-20.93812,,,,,,,
0,-151.5746,-88.75262,-2.00351,-214.7666,2.488083,-183.5493,3.625305,10.04383,-0.3527832,-3.390167,-23.02603,-186.1371,3.40979,-4.796234,-20.90792,,,,,,,
0,-151.578,-88.74907,-1.995819,-214.7832,2.478127,-183.589,3.627518,10.04381,-0.3527222,-3.390533,-22.99198,-186.1252,3.420044,-4.85675,-20.88074,,,,,,,
0,-151.5827,-88.74741,-1.984894,-214.809,2.4636,-183.6499,3.629959,10.04423,-0.3535767,-3.414001,-22.96187,-186.1202,3.43045,-4.945282,-20.85527,,,,,,,
0,-151.5873,-88.74561,-1.974152,-214.8345,2.449196,-183.7097,3.633026,10.04464,-0.3544006,-3.437103,-22.93094,-186.1153,3.44072,-5.032288,-20.82962,,,,,,,
0,-151.5924,-88.74371,-1.962372,-214.8625,2.433533,-183.7752,3.636856,10.04508,-0.3553467,-3.462372,-22.89584,-186.1098,3.451904,-5.127563,-20.80075,,,,,,,
0,-151.5976,-88.74241,-1.950592,-214.8897,2.418533,-183.8384,3.641205,10.04548,-0.3560181,-3.486298,-22.86041,-186.1049,3.462662,-5.224884,-20.77192,,,,,,,
0,-151.6041,-88.74386,-1.937714,-214.9159,2.405083,-183.899,3.645996,10.04572,-0.3558044,-3.507477,-22.8242,-186.1014,3.472992,-5.33905,-20.74499,,,,,,,
0,-151.6108,-88.74524,-1.924469,-214.9429,2.391235,-183.9612,3.651611,10.04596,-0.3555908,-3.529205,-22.78614,-186.0979,3.483459,-5.456146,-20.72007,,,,,,,
0,-151.6181,-88.74662,-1.9104,-214.9717,2.376503,-184.0272,3.658432,10.04624,-0.3554077,-3.552307,-22.74497,-186.0941,3.494629,-5.580536,-20.6959,,,,,,,
0,-151.6252,-88.74863,-1.89798,-214.9965,2.363853,-184.0837,3.665695,10.04642,-0.3549194,-3.571594,-22.70385,-186.0905,3.505157,-5.679779,-20.67529,,,,,,,
0,-151.6343,-88.75326,-1.88913,-215.0104,2.355835,-184.1156,3.673645,10.04628,-0.3532715,-3.580261,-22.6547,-186.0865,3.51535,-5.700623,-20.65761,,,,,,,
0,-151.6434,-88.75815,-1.879974,-215.0249,2.347717,-184.1485,3.6828,10.04615,-0.351532,-3.589233,-22.60353,-186.0826,3.525909,-5.722137,-20.64015,,,,,,,
0,-151.6532,-88.76324,-1.87027,-215.0403,2.339012,-184.1835,3.69342,10.04604,-0.3496704,-3.598694,-22.54895,-186.0784,3.537003,-5.744965,-20.6218,,,,,,,
0,-151.6628,-88.76842,-1.858368,-215.0576,2.330841,-184.2249,3.704849,10.04575,-0.34729,-3.603424,-22.49833,-186.0755,3.547668,-5.764465,-20.60139,,,,,,,
0,-151.6738,-88.7745,-1.838318,-215.0828,2.32283,-184.2917,3.716995,10.04506,-0.3428955,-3.59436,-22.45375,-186.0763,3.557983,-5.776306,-20.57228,,,,,,,
0,-151.6848,-88.78059,-1.817993,-215.1084,2.314751,-184.3594,3.730621,10.04431,-0.3384399,-3.585144,-22.40893,-186.0771,3.568481,-5.78833,-20.5421,,,,,,,
0,-151.6952,-88.78617,-1.799255,-215.132,2.307297,-184.4218,3.744186,10.04364,-0.3343201,-3.576691,-22.36793,-186.0779,3.578064,-5.799408,-20.51305,,,,,,,
0,-151.7062,-88.79237,-1.77951,-215.1567,2.299538,-184.4872,3.759476,10.04291,-0.3300171,-3.566986,-22.3253,-186.08,3.587967,-5.822021,-20.4819,,,,,,,
0,-151.7196,-88.8009,-1.758514,-215.1817,2.291817,-184.5554,3.776672,10.04212,-0.3254395,-3.552643,-22.28053,-186.0891,3.598267,-5.905487,-20.45544,,,,,,,
0,-151.733,-88.80934,-1.73761,-215.2067,2.284134,-184.6233,3.795181,10.04134,-0.3208618,-3.5383,-22.23682,-186.0982,3.608475,-5.988678,-20.43266,,,,,,,
0,-151.7461,-88.81734,-1.717346,-215.2309,2.276566,-184.6891,3.814438,10.04057,-0.3164673,-3.524414,-22.19542,-186.1071,3.618347,-6.069366,-20.41323,,,,,,,
0,-151.7592,-88.82508,-1.698608,-215.2533,2.269417,-184.7501,3.834671,10.03987,-0.3124084,-3.511719,-22.15494,-186.1156,3.628067,-6.141693,-20.3964,,,,,,,
0,-151.7761,-88.8312,-1.688232,-215.2669,2.262756,-184.7852,3.857986,10.03961,-0.3106995,-3.505676,-22.10607,-186.1225,3.638519,-6.162567,-20.38181,,,,,,,
0,-151.7934,-88.83749,-1.677521,-215.2808,2.255859,-184.8214,3.883835,10.03933,-0.30896,-3.49942,-22.05717,-186.1298,3.649048,-6.184113,-20.36762,,,,,,,
0,-151.8409,-88.8569,-1.642365,-215.3266,2.235687,-184.9715,3.959671,10.03894,-0.3053589,-3.50473,-21.9436,-186.1384,3.676575,-6.250458,-20.32295,,,,,,,
0,-151.8592,-88.86584,-1.625153,-215.3491,2.227112,-185.0608,3.989929,10.03904,-0.304718,-3.520508,-21.91031,-186.1349,3.68631,-6.280609,-20.30059,,,,,,,
0,-151.8811,-88.87637,-1.604614,-215.3758,2.216911,-185.1675,4.028214,10.03916,-0.3039246,-3.539398,-21.87328,-186.1308,3.697723,-6.31665,-20.27102,,,,,,,
0,-151.901,-88.88929,-1.587738,-215.4004,2.207024,-185.2666,4.066208,10.03946,-0.3041077,-3.564636,-21.84132,-186.1252,3.708496,-6.348846,-20.24008,,,,,,,
0,-151.9179,-88.91073,-1.578918,-215.4226,2.196457,-185.358,4.10379,10.04038,-0.3069763,-3.611755,-21.81013,-186.1146,3.718414,-6.374664,-20.20695,,,,,,,
0,-151.9344,-88.93172,-1.570313,-215.4442,2.186241,-185.4472,4.142181,10.04124,-0.3097534,-3.657715,-21.77801,-186.1044,3.728149,-6.399872,-20.17181,,,,,,,
0,-151.9527,-88.95487,-1.560791,-215.4682,2.174835,-185.5461,4.187363,10.04222,-0.3128357,-3.70874,-21.74064,-186.093,3.738846,-6.427826,-20.13359,,,,,,,
0,-151.976,-88.98112,-1.554688,-215.4888,2.160843,-185.6389,4.247543,10.04306,-0.3157349,-3.748505,-21.68528,-186.0746,3.752121,-6.452057,-20.10143,,,,,,,
0,-151.9939,-88.99943,-1.553619,-215.4985,2.150543,-185.6901,4.295731,10.04346,-0.3173218,-3.764008,-21.63811,-186.0586,3.762177,-6.463867,-20.09586,,,,,,,
0,-152.0109,-89.01688,-1.552612,-215.5078,2.140663,-185.739,4.343964,10.04387,-0.3188171,-3.778809,-21.59206,-186.0431,3.771698,-6.475159,-20.09874,,,,,,,
0,-152.0274,-89.03383,-1.551605,-215.5174,2.130867,-185.7869,4.393417,10.04423,-0.320282,-3.793304,-21.54603,-186.028,3.781021,-6.486206,-20.10532,,,,,,,
0,-152.0549,-89.08138,-1.553925,-215.5347,2.11895,-185.8792,4.45166,10.04461,-0.3227844,-3.794006,-21.49757,-186.0037,3.791412,-6.503571,-20.09952,,,,,,,
0,-152.0845,-89.13593,-1.557037,-215.5548,2.106438,-185.9816,4.514145,10.04495,-0.3255005,-3.791412,-21.44837,-185.9774,3.802094,-6.5224,-20.08614,,,,,,,
0,-152.1165,-89.19465,-1.560425,-215.5762,2.092987,-186.092,4.584885,10.04534,-0.3284607,-3.788544,-21.39511,-185.9491,3.813354,-6.542664,-20.08411,,,,,,,
0,-152.15,-89.25307,-1.56488,-215.5928,2.080986,-186.1926,4.650543,10.04536,-0.3305054,-3.765869,-21.34712,-185.9203,3.823563,-6.563995,-20.11336,,,,,,,
0,-152.195,-89.32494,-1.57251,-215.6068,2.068733,-186.2982,4.709152,10.04463,-0.3313293,-3.698334,-21.29845,-185.8842,3.83374,-6.592438,-20.16328,,,,,,,
0,-152.2465,-89.40794,-1.58139,-215.623,2.054695,-186.42,4.763611,10.04378,-0.3322754,-3.620331,-21.24262,-185.8422,3.845474,-6.625305,-20.22089,,,,,,,
0,-152.2883,-89.47504,-1.588593,-215.6363,2.04332,-186.5185,4.797913,10.0431,-0.3330078,-3.55719,-21.19806,-185.8084,3.854889,-6.651886,-20.25064,,,,,,,
0,-152.319,-89.52077,-1.593292,-215.6452,2.036926,-186.6085,4.823486,10.04259,-0.3331604,-3.511261,-21.15092,-185.7874,3.864059,-6.679779,-20.26115,,,,,,,
0,-152.3464,-89.55993,-1.597229,-215.6526,2.032227,-186.6984,4.841812,10.04211,-0.3330994,-3.470276,-21.10167,-185.7707,3.873535,-6.709167,-20.27412,,,,,,,
0,-152.3758,-89.60137,-1.601379,-215.66,2.027237,-186.7604,4.852798,10.04158,-0.3330383,-3.426788,-21.05017,-185.753,3.883575,-6.740356,-20.29038,,,,,,,
0,-152.4016,-89.63798,-1.605103,-215.6663,2.022675,-186.8015,4.855911,10.04111,-0.3329773,-3.388245,-21.0055,-185.7372,3.892395,-6.767975,-20.30639,,,,,,,
0,-152.4504,-89.71043,-1.611298,-215.6815,2.01635,-187.0044,4.852676,10.04052,-0.3330078,-3.338226,-20.96645,-185.7065,3.90123,-6.802338,-20.32647,,,,,,,
0,-152.5043,-89.79085,-1.618134,-215.6985,2.009514,-187.2449,4.843674,10.03992,-0.3330688,-3.285797,-20.93011,-185.6724,3.910355,-6.838074,-20.34762,,,,,,,
0,-152.5614,-89.87626,-1.625519,-215.7164,2.002274,-187.4999,4.827835,10.03927,-0.3331299,-3.230103,-20.89327,-185.6363,3.919769,-6.876007,-20.3699,,,,,,,
0,-152.6171,-89.95977,-1.632782,-215.7338,1.99527,-187.749,4.806763,10.03861,-0.3331909,-3.175659,-20.85913,-185.6008,3.929047,-6.913086,-20.39061,,,,,,,
0,-152.6611,-90.03589,-1.64212,-215.7602,1.980431,-188.1135,4.781021,10.03867,-0.3337097,-3.172607,-20.832,-185.5684,3.938004,-6.953674,-20.4149,,,,,,,
0,-152.7027,-90.11103,-1.651825,-215.7879,1.964478,-188.4961,4.750809,10.03883,-0.3343201,-3.177795,-20.80766,-185.5365,3.946899,-6.994873,-20.43743,,,,,,,
0,-152.7434,-90.18383,-1.661316,-215.8146,1.948868,-188.8669,4.717331,10.03902,-0.3348999,-3.182831,-20.78615,-185.5055,3.955673,-7.034851,-20.45598,,,,,,,
0,-152.7876,-90.26328,-1.671753,-215.8436,1.931908,-189.2708,4.676758,10.03917,-0.3355408,-3.188293,-20.76521,-185.4716,3.964966,-7.078522,-20.47148,,,,,,,
0,-152.8229,-90.33415,-1.679413,-215.8641,1.916245,-189.63,4.634506,10.04145,-0.3418579,-3.302246,-20.74571,-185.4196,3.973984,-7.114349,-20.47972,,,,,,,
0,-152.8563,-90.40198,-1.686554,-215.8831,1.901085,-189.9737,4.590683,10.04388,-0.3487244,-3.426178,-20.72917,-185.3666,3.982513,-7.148315,-20.48669,,,,,,,
0,-152.8921,-90.47514,-1.694336,-215.9039,1.884613,-190.3443,4.540359,10.04652,-0.3561096,-3.56012,-20.71428,-185.3094,3.991837,-7.184998,-20.49387,,,,,,,
0,-152.9731,-90.61395,-1.704712,-215.9279,1.856857,-190.9207,4.394226,10.05336,-0.3739929,-3.892059,-20.67181,-185.1957,4.016541,-7.258057,-20.50418,,,,,,,
0,-153.0034,-90.65728,-1.706238,-215.9296,1.849525,-191.0527,4.328842,10.05616,-0.381012,-4.025421,-20.6563,-185.1582,4.026871,-7.282196,-20.50581,,,,,,,
0,-153.0302,-90.69595,-1.707672,-215.9312,1.842926,-191.1707,4.269302,10.05873,-0.3873291,-4.144623,-20.64668,-185.1247,4.036148,-7.303741,-20.50725,,,,,,,
0,-153.0873,-90.77089,-1.696991,-215.9264,1.841499,-191.288,4.213058,10.06493,-0.4007263,-4.400726,-20.63974,-185.0812,4.044724,-7.308624,-20.50547,,,,,,,
0,-153.1484,-90.85063,-1.685272,-215.9211,1.840393,-191.4094,4.154968,10.07155,-0.4150391,-4.674133,-20.63175,-185.0355,4.053574,-7.312592,-20.5039,,,,,,,
0,-153.2145,-90.93682,-1.672729,-215.9154,1.839149,-191.5404,4.092377,10.07872,-0.4305115,-4.969849,-20.62193,-184.9861,4.06308,-7.316925,-20.50292,,,,,,,
0,-153.2726,-91.01243,-1.661774,-215.9105,1.838127,-191.6552,4.037888,10.08502,-0.4440613,-5.229065,-20.61241,-184.9428,4.071457,-7.320679,-20.50296,,,,,,,
0,-153.3013,-91.05091,-1.649261,-215.9086,1.838844,-191.6809,3.982513,10.0877,-0.4485168,-5.332733,-20.59929,-184.9308,4.080139,-7.313293,-20.50442,,,,,,,
0,-153.3301,-91.08945,-1.636627,-215.9068,1.839653,-191.706,3.927902,10.09039,-0.4528809,-5.435883,-20.58608,-184.9189,4.088684,-7.305786,-20.50721,,,,,,,
0,-153.3573,-91.12575,-1.624725,-215.905,1.840309,-191.7299,3.877777,10.09295,-0.4570313,-5.533356,-20.57347,-184.9078,4.096924,-7.298676,-20.5112,,,,,,,
0,-153.3844,-91.16194,-1.612915,-215.9032,1.841072,-191.7535,3.829803,10.09548,-0.4611816,-5.63031,-20.56069,-184.8966,4.105026,-7.291595,-20.51674,,,,,,,
0,-153.4212,-91.22242,-1.586212,-215.9043,1.843018,-191.7785,3.783096,10.09369,-0.4562073,-5.587555,-20.55007,-184.8915,4.113235,-7.276672,-20.52452,,,,,,,
0,-153.4641,-91.29404,-1.553955,-215.9059,1.845322,-191.8066,3.733658,10.09099,-0.4491882,-5.517029,-20.53801,-184.8867,4.122543,-7.258698,-20.53577,,,,,,,
0,-153.5061,-91.3643,-1.5224,-215.9074,1.847626,-191.8344,3.68837,10.08833,-0.4422913,-5.447815,-20.5256,-184.882,4.131622,-7.241058,-20.54962,,,,,,,
0,-153.5457,-91.43014,-1.492889,-215.9087,1.849846,-191.8602,3.649582,10.08587,-0.4358521,-5.382996,-20.51324,-184.8775,4.140045,-7.224518,-20.56543,,,,,,,
0,-153.5808,-91.48347,-1.457306,-215.9121,1.851952,-191.858,3.613297,10.08026,-0.4180908,-5.23053,-20.50185,-184.8799,4.148788,-7.200562,-20.58385,,,,,,,
0,-153.6147,-91.53471,-1.422546,-215.9154,1.85408,-191.8544,3.582382,10.07464,-0.4003296,-5.07843,-20.48991,-184.8824,4.157272,-7.177002,-20.60525,,,,,,,
0,-153.6487,-91.58624,-1.387573,-215.9186,1.856133,-191.8508,3.555557,10.06902,-0.3824158,-4.925079,-20.47681,-184.885,4.165894,-7.153168,-20.6306,,,,,,,
0,-153.6831,-91.63766,-1.352692,-215.9216,1.858284,-191.8472,3.533737,10.06337,-0.3645325,-4.772064,-20.4626,-184.8875,4.174393,-7.129456,-20.66003,,,,,,,
0,-153.708,-91.68257,-1.317841,-215.9202,1.859489,-191.7898,3.513748,10.06112,-0.3515625,-4.777954,-20.44297,-184.8973,4.185257,-7.093445,-20.69859,,,,,,,
0,-153.7269,-91.71671,-1.29129,-215.9189,1.860435,-191.7444,3.504532,10.05947,-0.3418274,-4.78656,-20.42628,-184.9049,4.193436,-7.065643,-20.72736,,,,,,,
0,-153.7466,-91.75207,-1.263733,-215.9173,1.861351,-191.6974,3.501068,10.05777,-0.3317261,-4.795502,-20.40734,-184.9129,4.202118,-7.036774,-20.75636,,,,,,,
0,-153.7646,-91.78291,-1.239807,-215.9152,1.861794,-191.6535,3.504242,10.05637,-0.3229675,-4.808807,-20.3851,-184.9157,4.210678,-7.008087,-20.78483,,,,,,,
0,-153.7773,-91.79749,-1.228821,-215.9113,1.860466,-191.6213,3.514572,10.05605,-0.3192444,-4.836884,-20.35619,-184.9009,4.219269,-6.980499,-20.81267,,,,,,,
0,-153.7909,-91.81339,-1.216736,-215.9073,1.858955,-191.5859,3.534622,10.05571,-0.315155,-4.867706,-20.3219,-184.8846,4.228821,-6.950256,-20.84197,,,,,,,
0,-153.803,-91.82738,-1.206207,-215.9039,1.857681,-191.555,3.559845,10.05542,-0.3115845,-4.894653,-20.2897,-184.8704,4.237198,-6.923828,-20.8664,,,,,,,
0,-153.8141,-91.84453,-1.193878,-215.8998,1.855537,-191.5106,3.592697,10.0555,-0.3088074,-4.945435,-20.25682,-184.8645,4.245605,-6.880524,-20.88991,,,,,,,
0,-153.8239,-91.86816,-1.177734,-215.8941,1.851471,-191.4392,3.628647,10.0563,-0.3075256,-5.043671,-20.2236,-184.8743,4.25441,-6.803558,-20.91293,,,,,,,
0,-153.8416,-91.91164,-1.148071,-215.8839,1.844124,-191.3079,3.693375,10.05775,-0.3051147,-5.223999,-20.15567,-184.8925,4.270538,-6.662231,-20.95129,,,,,,,
0,-153.8515,-91.93121,-1.134888,-215.879,1.839233,-191.2449,3.729248,10.05817,-0.3033447,-5.295624,-20.11083,-184.902,4.279648,-6.596832,-20.97129,,,,,,,
0,-153.8598,-91.94057,-1.128967,-215.8759,1.833626,-191.2066,3.761658,10.05788,-0.3009949,-5.309509,-20.06345,-184.9097,4.287979,-6.561676,-20.98899,,,,,,,
0,-153.8685,-91.95051,-1.122711,-215.8727,1.827744,-191.1663,3.795593,10.05758,-0.2985229,-5.324097,-20.01031,-184.9176,4.296692,-6.524658,-21.00596,,,,,,,
0,-153.8779,-91.96116,-1.115997,-215.8692,1.821419,-191.1229,3.831589,10.05724,-0.2958374,-5.339844,-19.94934,-184.9263,4.306213,-6.484863,-21.02237,,,,,,,
0,-153.8963,-92.01072,-1.092743,-215.8571,1.803772,-190.9089,3.91861,10.05462,-0.2823792,-5.350647,-19.80753,-184.9948,4.329193,-6.31427,-21.0525,,,,,,,
0,-153.903,-92.03197,-1.08313,-215.8519,1.796745,-190.8164,3.95195,10.05344,-0.2765503,-5.352478,-19.75669,-185.0254,4.338104,-6.24173,-21.06107,,,,,,,
0,-153.9086,-92.0526,-1.075226,-215.847,1.790215,-190.7253,3.982361,10.05223,-0.270874,-5.344727,-19.71171,-185.0564,4.346176,-6.178497,-21.0677,,,,,,,
0,-153.9131,-92.07874,-1.068939,-215.8417,1.782524,-190.6048,4.015274,10.05052,-0.2635803,-5.307953,-19.66585,-185.099,4.355179,-6.11792,-21.07535,,,,,,,
0,-153.9175,-92.104,-1.062927,-215.8364,1.775192,-190.4887,4.046982,10.04888,-0.2565613,-5.272552,-19.62416,-185.14,4.363724,-6.05954,-21.0825,,,,,,,
0,-153.922,-92.12959,-1.056763,-215.8308,1.767693,-190.3706,4.078995,10.04719,-0.2494202,-5.236572,-19.58369,-185.1818,4.372604,-6.000244,-21.08965,,,,,,,
0,-153.926,-92.15446,-1.053589,-215.8257,1.760048,-190.2521,4.111374,10.0454,-0.2425232,-5.177582,-19.54427,-185.2266,4.3815,-5.927612,-21.09713,,,,,,,
0,-153.9369,-92.23972,-1.060242,-215.8092,1.731255,-189.8277,4.236328,10.03808,-0.2190857,-4.826843,-19.38908,-185.4059,4.415756,-5.607758,-21.12865,,,,,,,
0,-153.9391,-92.25717,-1.065369,-215.8045,1.724632,-189.7572,4.277222,10.03652,-0.214325,-4.734161,-19.32399,-185.4418,4.426987,-5.58783,-21.13913,,,,,,,
0,-153.9411,-92.27205,-1.069763,-215.8002,1.718941,-189.6969,4.312241,10.03521,-0.2102356,-4.654999,-19.26395,-185.4724,4.436539,-5.570801,-21.14839,,,,,,,
0,-153.9429,-92.28979,-1.075714,-215.7952,1.712151,-189.6286,4.34938,10.03373,-0.20578,-4.562408,-19.19616,-185.5055,4.446777,-5.549347,-21.15884,,,,,,,
0,-153.9431,-92.32343,-1.092773,-215.7887,1.697983,-189.5232,4.384598,10.03167,-0.1999817,-4.396912,-19.13314,-185.544,4.45636,-5.499146,-21.17086,,,,,,,
0,-153.9434,-92.35228,-1.107391,-215.7833,1.685944,-189.4329,4.414902,10.02989,-0.1950378,-4.255219,-19.07392,-185.577,4.464539,-5.456177,-21.18169,,,,,,,
0,-153.9435,-92.38284,-1.122833,-215.7777,1.673172,-189.3372,4.44725,10.02802,-0.1897888,-4.105133,-19.00527,-185.612,4.473297,-5.410645,-21.19378,,,,,,,
0,-153.9436,-92.41309,-1.137878,-215.7722,1.661888,-189.2501,4.482925,10.02632,-0.1852112,-3.964783,-18.91949,-185.6444,4.482925,-5.354462,-21.20739,,,,,,,
0,-153.9435,-92.43364,-1.1474,-215.7684,1.657272,-189.2073,4.514099,10.02556,-0.1833496,-3.887115,-18.83313,-185.6618,4.491165,-5.294128,-21.21921,,,,,,,
0,-153.9435,-92.45561,-1.157593,-215.7645,1.652367,-189.1616,4.547638,10.02476,-0.1813354,-3.80423,-18.73507,-185.6804,4.500153,-5.229645,-21.23256,,,,,,,
0,-153.9436,-92.47688,-1.167511,-215.7607,1.647499,-189.1172,4.580521,10.02396,-0.1794434,-3.723572,-18.63556,-185.6983,4.508804,-5.166962,-21.24652,,,,,,,
0,-153.9438,-92.50764,-1.181824,-215.7567,1.642197,-189.0664,4.611588,10.02301,-0.1771545,-3.618042,-18.5425,-185.7183,4.516922,-5.1073,-21.26109,,,,,,,
0,-153.9448,-92.56138,-1.206879,-215.7513,1.635094,-188.9948,4.644348,10.02157,-0.1738892,-3.447418,-18.4475,-185.7455,4.525452,-5.042145,-21.2788,,,,,,,
0,-153.9456,-92.61332,-1.231171,-215.746,1.628029,-188.9252,4.676544,10.02018,-0.1707153,-3.281921,-18.35564,-185.7719,4.533707,-4.978973,-21.29707,,,,,,,
0,-153.9467,-92.67187,-1.258484,-215.74,1.620209,-188.847,4.713058,10.01862,-0.1671753,-3.095856,-18.25426,-185.8015,4.542938,-4.907898,-21.31896,,,,,,,
0,-153.949,-92.73092,-1.286224,-215.7337,1.613396,-188.7813,4.746063,10.01762,-0.165802,-2.96051,-18.1664,-185.8256,4.55127,-4.847961,-21.33859,,,,,,,
0,-153.9548,-92.80894,-1.323212,-215.7265,1.606262,-188.7189,4.781433,10.01738,-0.1681824,-2.879608,-18.08818,-185.8463,4.560165,-4.790741,-21.35865,,,,,,,
0,-153.9611,-92.89526,-1.364166,-215.7193,1.598412,-188.65,4.821243,10.01713,-0.1708374,-2.790131,-18.02708,-185.8693,4.570038,-4.727417,-21.38254,,,,,,,
0,-153.9675,-92.98289,-1.405762,-215.7113,1.590439,-188.5799,4.862244,10.01684,-0.1734924,-2.69928,-17.98871,-185.8927,4.579956,-4.663147,-21.40878,,,,,,,
0,-153.9763,-93.0461,-1.432526,-215.7038,1.585426,-188.5344,4.898254,10.0169,-0.1762085,-2.662598,-17.96654,-185.9036,4.588593,-4.622162,-21.4316,,,,,,,
0,-153.9904,-93.12057,-1.460999,-215.6937,1.580223,-188.4854,4.947235,10.01719,-0.1801453,-2.647003,-17.95199,-185.911,4.599854,-4.579071,-21.46326,,,,,,,
0,-154.0017,-93.17917,-1.483459,-215.6856,1.57608,-188.4468,4.986526,10.01741,-0.1832581,-2.634674,-17.95263,-185.9167,4.60849,-4.545105,-21.49038,,,,,,,
0,-154.0121,-93.23365,-1.504303,-215.6779,1.572289,-188.411,5.023468,10.01764,-0.1861267,-2.62326,-17.96013,-185.9222,4.616257,-4.51358,-21.51726,,,,,,,
0,-154.0124,-93.23428,-1.5047,-215.6669,1.572273,-188.4103,5.140152,10.01764,-0.1861572,-2.623505,-17.86866,-185.9005,4.638824,-4.513,-21.61927,,,,,,,
