Pelvis_extension,Pelvis_lateral_flexion_rotation,Pelvis_axial_rotation,LeftHip_flexion,LeftHip_adduction,LeftHip_external_rotation,LeftKnee_flexion,LeftKnee_adduction,LeftKnee_external_rotation,LeftAnkle_dorsiflexion,LeftAnkle_inversion,LeftAnkle_internal_rotation,RightHip_flexion,RightHip_adduction,RightHip_external_rotation,RightKnee_flexion,RightKnee_adduction,RightKnee_external_rotation,RightAnkle_dorsiflexion,RightAnkle_inversion,RightAnkle_internal_rotation,Thorax_extension,Thorax_lateral_flexion_rotation,Thorax_axial_rotation,LeftScapula_protraction,LeftScapula_medial_rotation,LeftScapula_posterior_tilt,LeftShoulder_flexion,LeftShoulder_abduction,LeftShoulder_external_rotation,LeftElbow_flexion,LeftElbow_abduction,LeftElbow_pronation,LeftWrist_flexion,LeftWrist_abduction,LeftWrist_pronation,Neck_flexion,Neck_left-ward_tilt,Neck_right-ward_rotation,RightScapula_protraction,RightScapula_medial_rotation,RightScapula_posterior_tilt,RightShoulder_flexion,RightShoulder_abduction,RightShoulder_external_rotation,RightElbow_flexion,RightElbow_abduction,RightElbow_pronation,RightWrist_flexion,RightWrist_abduction,RightWrist_pronation
4.908598,-5.547473,100.2936,11.11028,-4.51132,-15.02416,-15.20054,-0.001174793,0,9.630801,-16.05893,-47.78713,26.48151,-1.705211,-10.22962,-42.2541,-0.3621298,0.9350269,5.053771,-5.261985,-37.22187,3.501628,1.668827,105.0235,-12.91327,3.689532,15.78015,-15.69748,5.439272,0.3441254,79.61088,-22.06887,4.467255,9.217442,-42.0892,-13.76766,-2.122187,-7.567249,18.04224,27.01799,-0.8544703,-4.648104,-9.027197,9.371442,-4.971927,78.47907,-32.65297,12.13629,-20.28196,-50.96592,-13.13738
5.072462,-5.432063,103.4201,11.9206,-5.066628,-12.5964,-16.63383,-0.001857811,0,9.818045,-12.87868,-45.68756,26.57464,-2.154378,-11.13624,-41.33019,-0.3930159,1.039482,3.670078,-4.719073,-37.82243,3.432222,1.487656,108.2882,-12.70149,3.641488,15.84218,-15.32608,5.479117,0.194032,79.3448,-21.64264,4.276542,8.861022,-41.8625,-14.50389,-2.230463,-7.577064,18.79699,27.20937,-0.9378601,-4.704612,-9.126062,9.215757,-4.759173,78.6142,-32.66057,12.1982,-19.84807,-51.08187,-12.68857
5.151835,-5.292734,104.9466,12.30482,-5.395856,-11.72425,-17.36469,-0.002267623,0,9.760378,-11.53793,-44.62166,26.47202,-2.325365,-11.52865,-40.77484,-0.4131718,1.109417,3.130066,-4.549473,-38.20489,3.369529,1.476216,109.8954,-12.60192,3.581615,15.92931,-15.17927,5.478437,0.1135792,79.15265,-21.47159,4.104414,8.311228,-41.59468,-15.17823,-2.36364,-7.551054,19.19156,27.31,-1.009666,-4.797548,-9.325715,9.090661,-4.708213,78.73178,-32.56494,12.21409,-19.73367,-51.13013,-12.50779
5.339169,-4.947058,108.4152,12.9225,-5.951574,-9.84007,-18.5242,-0.002984793,0,9.695764,-9.359443,-42.76558,26.12725,-2.755626,-12.73129,-39.5836,-0.4304795,1.193702,2.522976,-4.559404,-39.11695,3.262128,1.489603,113.0925,-12.43007,3.490664,16.04078,-14.86065,5.357488,0.03829687,78.68036,-21.22433,3.565076,6.879342,-40.81689,-16.79375,-2.657044,-7.44966,20.01732,27.45328,-1.134385,-4.984523,-9.731044,8.680708,-4.667833,78.84509,-32.22594,12.07197,-19.85678,-51.27203,-12.33843
5.489729,-4.693078,111.1898,13.21915,-6.11625,-7.920651,-18.95893,-0.003059925,0.02797646,10.02962,-8.733005,-41.67081,25.77748,-2.721803,-12.88067,-38.3561,-0.4297487,1.233053,2.623236,-5.143003,-40.00555,3.161369,1.487854,116.3282,-12.31893,3.434117,16.03797,-14.58868,5.45564,-0.09388095,78.43711,-20.32649,3.758382,6.854406,-40.84729,-16.92474,-2.923355,-7.314614,20.82883,27.49685,-1.236005,-5.083727,-10.07593,8.388996,-4.568447,78.98814,-32.04087,11.99571,-19.61216,-51.3574,-12.08904
5.577032,-4.530833,112.8222,13.15523,-6.045407,-6.409369,-18.88659,-0.002930151,0,10.20793,-8.564333,-41.4884,25.55421,-2.659853,-12.87089,-37.66116,-0.4196605,1.227804,2.688608,-5.59956,-40.25157,3.090919,1.490539,117.9659,-12.27474,3.410744,16.02338,-14.50476,5.555873,-0.1713968,78.35187,-20.23302,3.682435,6.952176,-40.99455,-16.6687,-3.080832,-7.317059,21.22545,27.47832,-1.292163,-5.129004,-10.2059,8.283919,-4.497174,79.04122,-32.00133,11.96662,-19.77509,-51.38786,-12.08372
5.818306,-4.483275,116.7329,13.36485,-5.686392,-2.283277,-18.86961,-0.00290283,0,10.81745,-8.449203,-41.48513,25.4357,-2.554293,-12.48059,-36.06005,-0.3728395,1.142952,3.024786,-6.855324,-40.23391,2.943973,1.482568,121.3665,-12.18373,3.510144,16.08754,-14.37906,5.757962,-0.1803512,78.23257,-20.06632,3.56068,7.209003,-41.24212,-16.31089,-3.442588,-7.448841,21.9114,27.50009,-1.370553,-5.202361,-10.30471,8.3026,-4.343174,79.07816,-32.9238,11.72153,-19.83962,-51.35982,-12.0682
6.046205,-4.59057,120.4023,13.75508,-5.381417,1.324265,-19.03651,-0.003121397,0,11.61264,-8.326431,-41.11019,25.41361,-2.056734,-10.15404,-34.11544,-0.3143868,1.022207,4.238222,-8.305708,-39.37931,2.878412,1.396186,124.9984,-11.94923,3.697584,16.07959,-14.20256,5.940923,0.127185,78.14146,-19.94363,3.460344,7.564107,-41.55871,-15.79675,-3.675356,-7.340555,22.32317,27.72091,-1.332802,-5.136753,-10.1909,8.420842,-4.258698,79.15205,-33.1755,11.86744,-19.7099,-51.36142,-11.98798
6.15393,-4.660559,122.2716,13.95386,-5.265734,2.95161,-19.13061,-0.003326302,0.01978234,12.01044,-7.987244,-40.71625,25.43069,-1.702486,-8.290387,-33.07397,-0.2789722,0.9371173,5.024728,-9.060744,-38.64151,2.844275,1.387348,126.8377,-11.8337,3.790735,16.10923,-14.15963,6.027696,0.3233821,78.10088,-19.9108,3.424627,7.756004,-41.72365,-15.50612,-3.787135,-7.154446,22.47993,27.85309,-1.299314,-5.107221,-10.17055,8.480171,-4.225469,79.20723,-33.29665,11.94542,-19.69467,-51.37379,-11.96044
6.225103,-4.69792,125.9166,14.14134,-5.227526,4.885756,-19.29957,-0.003032604,0,12.91274,-7.328253,-38.68738,25.32034,-0.8884505,-3.359695,-30.9963,-0.2043524,0.7343537,6.663473,-10.44243,-36.2757,2.632101,1.523508,130.4129,-11.77841,3.96444,16.40893,-14.29739,6.241302,0.586522,78.05127,-19.87441,3.376668,8.100309,-42.02106,-14.92416,-4.152232,-6.747319,22.85006,28.01655,-1.32908,-5.192861,-10.20166,8.342896,-4.140945,79.21925,-33.53896,12.05874,-19.69658,-51.45074,-11.77261
6.18881,-4.671774,129.458,14.13716,-5.37876,5.447983,-19.3858,-0.00252034,0.01978234,13.7197,-6.192079,-35.42706,25.13912,-0.03124129,2.671444,-29.10136,-0.1337829,0.5132,8.632993,-11.30404,-33.13711,2.277268,1.619875,133.866,-11.79909,4.056306,16.6579,-14.51121,6.585111,0.6595641,78.03059,-19.81126,3.324959,8.358933,-42.28253,-14.41117,-4.456852,-6.437979,23.25139,28.91018,-1.518597,-5.275889,-10.37701,8.086774,-3.997573,79.35706,-33.757,12.21587,-19.71957,-51.43467,-11.53492
6.206083,-4.647595,131.256,14.10012,-5.449221,5.713505,-19.37948,-0.002267623,0,14.02262,-5.535705,-33.77611,25.087,0.3853661,5.829412,-28.28899,-0.1024528,0.4049353,9.565053,-11.40388,-31.44374,2.091157,1.64068,135.5486,-11.82507,4.069174,16.69663,-14.52745,6.549757,0.7416766,77.86658,-19.76198,3.042274,8.462529,-42.41459,-14.17099,-4.55419,-6.316416,23.45948,28.87646,-1.615934,-5.273289,-10.48661,7.931475,-3.890155,79.45931,-33.86462,12.27735,-19.71113,-51.43957,-11.43106
6.100594,-4.451043,134.8216,13.91011,-5.496137,6.0837,-19.70792,-0.001871472,0.02797646,14.64341,-4.320129,-30.34952,24.4857,1.580219,14.14161,-26.64957,-0.06143755,0.2571706,11.00491,-10.90434,-30.47324,1.733026,1.665255,138.872,-11.89347,4.041696,16.73329,-14.5024,6.467993,0.818004,77.82355,-19.68411,2.954593,8.527307,-42.57311,-13.60631,-4.702655,-6.114789,23.8399,28.77645,-1.810909,-5.261199,-10.72271,7.627173,-3.640586,79.72097,-34.05568,12.39809,-19.77369,-51.53674,-11.28706
5.931347,-4.180151,138.4005,14.18772,-5.382114,6.388041,-21.36724,-0.001830491,0,15.62058,-3.576792,-26.77459,23.3695,1.882687,19.47276,-24.41986,-0.04542076,0.20842,13.52865,-9.698841,-27.92125,1.368879,1.686463,142.2097,-11.93031,4.014697,16.76498,-14.43074,6.376275,0.8533843,77.8724,-19.61578,3.051013,8.684916,-42.86733,-12.51911,-4.875721,-6.023571,24.09235,28.68123,-2.010692,-5.255982,-10.96848,7.35426,-3.383485,79.97408,-34.20467,12.44985,-19.8601,-51.54788,-11.22884
5.795285,-3.990559,140.6444,14.37002,-5.191791,6.893128,-22.4866,-0.001871472,0,16.18443,-3.36757,-24.8832,22.57887,1.671422,21.16767,-22.9276,-0.04353563,0.2121421,14.91924,-8.770352,-26.91626,1.179022,1.699351,143.9009,-11.93003,4.004725,16.78999,-14.16722,6.242558,0.05229193,77.77615,-18.80868,3.410706,8.728456,-42.97863,-11.98964,-4.992849,-6.030456,24.15907,28.65062,-2.116785,-5.264475,-11.08878,7.2264,-3.250986,80.0919,-34.28108,12.46353,-19.93001,-51.58489,-11.23898
5.620194,-3.742616,144.2227,14.67596,-5.063588,6.483376,-24.31231,-0.00181,0,16.89436,-2.973653,-20.66391,21.18997,1.375429,23.94592,-20.24076,-0.04350147,0.2422834,16.45692,-7.075687,-25.12284,0.7571809,1.716386,147.3006,-12.07612,4.203756,17.11133,-14.05079,6.139226,0.02767593,77.77685,-18.68719,3.480203,8.748575,-43.23499,-10.77609,-5.297017,-6.169061,24.20082,28.5978,-2.346177,-5.313343,-11.31256,6.953192,-2.943559,80.26827,-34.4707,12.45593,-20.11735,-51.6917,-11.31002
5.432819,-3.514713,147.7699,14.69209,-4.660901,7.263689,-25.71833,-0.002008076,0,17.45649,-2.859595,-17.76751,20.21256,1.154022,25.07902,-18.5443,-0.0435288,0.2639296,16.50895,-6.085138,-23.71639,0.2907402,1.677419,150.6823,-12.16505,4.2404,17.3009,-13.89494,6.053949,-0.08246771,77.74004,-18.47689,3.500006,8.573545,-43.43223,-10.03887,-5.663374,-6.457985,24.17148,28.52183,-2.567345,-5.332412,-11.4811,6.639976,-2.576696,80.34836,-34.68241,12.38671,-20.24185,-51.80246,-11.31298
5.322076,-3.384584,149.5178,14.58601,-4.466561,7.723825,-26.28672,-0.002131019,0,17.70341,-2.866924,-16.42839,19.80743,1.108417,25.10842,-17.98825,-0.0420603,0.2631872,16.66238,-5.843801,-23.1759,0.05233916,1.625845,152.3611,-12.20936,4.236821,17.35912,-13.77533,6.030492,-0.1528733,77.69331,-18.36583,3.493679,8.45136,-43.53299,-9.71513,-5.875731,-6.619648,24.12682,28.47827,-2.662824,-5.301861,-11.54468,6.463323,-2.379385,80.36665,-34.79069,12.35143,-20.2622,-51.85956,-11.26865
5.07192,-3.127141,152.9276,14.23147,-4.114882,8.756049,-27.24578,-0.002547661,0,18.19652,-2.957704,-13.97505,18.99579,1.10869,24.76553,-16.99485,-0.03715623,0.2470816,16.39499,-5.614163,-23.48287,-0.4149588,1.498202,155.6928,-12.30634,4.17845,17.44385,-13.4776,5.986284,-0.3384973,77.54827,-18.14272,3.500286,8.237473,-43.69334,-9.043571,-6.367166,-6.907562,23.94987,28.39219,-2.800555,-5.240002,-11.65849,6.105733,-1.978037,80.3203,-34.98856,12.22056,-20.01988,-52.05881,-10.98349
4.822555,-2.919353,156.2201,13.73756,-3.797817,9.896919,-27.98582,-0.003053094,0,18.70189,-3.125761,-11.77167,18.1428,1.186677,24.39405,-15.90456,-0.03071536,0.2176059,16.34738,-5.382763,-23.51853,-0.8524867,1.309757,158.9948,-12.37798,4.08351,17.48064,-13.06168,5.920331,-0.6069784,77.33221,-17.80975,3.488856,7.991365,-43.81169,-8.387662,-6.913699,-7.153872,23.63467,28.34189,-2.886055,-5.105418,-11.72054,5.746922,-1.628713,80.2304,-35.12918,12.06031,-19.97459,-52.28975,-10.88879
4.713016,-2.845341,157.8052,13.43207,-3.65422,10.47153,-28.22376,-0.003217019,0,18.92657,-3.220263,-10.76086,17.7558,1.243518,24.19204,-15.36308,-0.02728661,0.199792,16.29352,-5.343189,-23.55126,-1.064592,1.207495,160.6226,-12.40742,4.016261,17.50292,-12.82834,5.865548,-0.7713742,77.1992,-17.59089,3.463794,7.838544,-43.86172,-8.102466,-7.209874,-7.258743,23.43935,28.33105,-2.918465,-5.029015,-11.74001,5.580721,-1.472848,80.19564,-35.18329,11.99661,-19.97681,-52.44648,-10.86952
4.52844,-2.750524,160.8421,12.75368,-3.353896,11.54956,-28.46926,-0.003442415,0,19.26936,-3.44428,-8.86869,17.09495,1.381775,24.39806,-14.31071,-0.02173366,0.1713202,16.02135,-5.3186,-23.79781,-1.475517,0.9808083,163.795,-12.47318,3.871167,17.54208,-12.35796,5.774652,-1.107379,76.93237,-17.15968,3.393211,7.368227,-43.92942,-7.900428,-7.78084,-7.474215,23.03039,28.31542,-2.958701,-4.852684,-11.78335,5.229746,-1.142233,80.12867,-35.28305,11.88994,-20.14862,-52.62661,-10.9209
4.385437,-2.687857,163.7464,11.95466,-3.063374,12.71467,-28.42226,-0.003305812,0,19.59482,-3.746789,-7.243538,16.6715,1.462029,24.34691,-13.39558,-0.01958898,0.1631294,15.70253,-5.0975,-23.03256,-1.849491,0.7193009,166.8224,-12.55551,3.714967,17.58392,-11.80477,5.741395,-1.460397,76.51574,-16.10163,3.629575,7.192766,-44.0654,-7.219636,-8.297206,-7.782324,22.71008,28.28956,-2.964043,-4.652864,-11.89569,4.858655,-0.7518945,80.14556,-35.32877,11.85488,-19.9704,-53.01236,-10.6994
4.335535,-2.66251,165.1391,11.49663,-2.94513,13.34528,-28.26602,-0.003080415,0,19.73266,-3.906295,-6.555832,16.53967,1.557891,24.72746,-13.03814,-0.01923381,0.1643245,15.53819,-5.001187,-22.74311,-2.005255,0.5741389,168.2804,-12.60555,3.637165,17.59781,-11.47346,5.744842,-1.649593,76.36364,-15.95184,3.588069,6.945486,-44.07171,-7.027888,-8.413026,-8.05687,23.27149,28.27013,-2.956823,-4.542605,-12.02031,4.665602,0.3105414,80.00072,-36.08189,11.44777,-19.86572,-53.18983,-10.59671
4.281897,-2.619951,167.8081,10.48203,-2.793404,14.56856,-27.67388,-0.002329095,0,19.90661,-4.193101,-5.295463,16.44872,1.823176,26.09087,-12.54973,-0.01965728,0.174713,15.0536,-4.912436,-22.19083,-2.235634,0.2541582,171.0961,-12.72664,3.504372,17.60536,-10.73271,5.765378,-2.081521,76.00129,-15.63963,3.380377,6.392307,-44.03848,-6.75578,-8.599346,-8.401856,23.09907,28.22832,-2.950253,-4.309435,-12.18536,4.302794,0.8080934,80.09881,-36.04538,11.41579,-19.61009,-53.5762,-10.39275
4.282263,-2.570794,170.3495,9.414172,-2.686477,15.90892,-26.83046,-0.001448,0,19.96475,-4.474525,-4.31729,16.51484,2.114176,28.11849,-12.23013,-0.02109163,0.1938267,14.45845,-4.801814,-21.82507,-2.382527,-0.09558167,173.7935,-13.56009,3.283607,17.56743,-9.956411,6.069085,-2.608279,75.58613,-15.34504,3.075171,5.696293,-44.02114,-6.869041,-8.63504,-8.580378,22.31183,28.18169,-2.976378,-4.097681,-12.32655,3.96136,1.316205,80.2674,-36.01524,11.4778,-19.25598,-54.30989,-10.2652
4.303569,-2.539703,171.5751,8.889731,-2.664559,16.58195,-26.34567,-0.000969887,0,19.95111,-4.59764,-3.885545,16.61308,2.27099,29.29712,-12.15405,-0.02203419,0.2027088,14.17443,-4.691719,-21.7035,-2.431962,-0.2724904,175.1045,-13.61999,3.239006,17.56906,-9.572305,6.264317,-2.880502,75.40763,-15.21189,2.977364,5.392742,-44.03391,-6.866443,-8.542609,-8.690494,22.26894,28.16503,-2.99792,-4.001935,-12.40183,3.798648,1.561395,80.17337,-36.72952,11.15039,-19.16566,-54.62423,-10.36018
4.379493,-2.454142,173.977,7.873948,-2.710526,17.82561,-25.26078,-0.000129774,0,19.81859,-4.76616,-3.009929,16.95712,2.627663,31.82417,-12.26456,-0.02424717,0.2229358,13.38061,-4.421585,-21.52446,-2.48601,-0.6118757,177.6514,-13.74902,3.153956,17.56169,-8.802321,6.641334,-3.457722,75.04488,-14.94391,2.795824,4.68939,-44.02039,-7.204103,-8.291808,-8.858455,22.23428,28.12273,-3.016669,-3.843132,-12.59996,3.509113,2.039092,80.44978,-36.64117,11.27917,-19.14604,-54.9819,-10.38412
4.472119,-2.331731,176.3518,6.935708,-2.817084,18.95228,-24.13132,0.000484943,0,19.54765,-4.856408,-2.126701,17.42312,3.039796,34.62674,-12.72002,-0.02662408,0.2349025,12.45617,-4.245229,-21.69524,-2.497087,-0.9182233,-179.8781,-13.86741,3.05095,17.57276,-8.060829,7.012576,-4.0814,74.81303,-14.71515,2.956183,4.317427,-44.13928,-6.761931,-7.825438,-8.926729,22.8249,28.10381,-3.021785,-3.721523,-12.82925,3.263628,2.504016,80.76704,-36.52339,11.3765,-19.18099,-55.57842,-10.80227
4.509499,-2.24925,177.5396,6.498239,-2.851624,19.54164,-23.59384,0.00073083,0,19.36483,-4.914587,-1.741587,17.71778,3.269967,35.97609,-13.17375,-0.02848872,0.2430897,12.10434,-4.145761,-21.87678,-2.490258,-1.058652,-178.6685,-13.9184,2.993535,17.58725,-7.722733,7.12406,-4.405493,74.71645,-14.62703,3.011424,4.273656,-44.19689,-6.10814,-7.674244,-8.89777,22.79513,28.0992,-3.021689,-3.669972,-12.94545,3.162545,2.735627,80.94823,-36.47628,11.45633,-19.13413,-56.07837,-11.17147
4.559004,-2.044392,179.9234,5.800289,-2.819714,20.7193,-22.873,0.001004038,0,19.01198,-5.140981,-1.006777,18.32596,3.728095,38.3647,-14.39926,-0.02955423,0.2306999,11.16223,-3.274222,-22.33955,-2.462595,-1.320774,-176.3058,-14.00357,2.881691,17.61102,-7.125602,7.196229,-5.039703,74.51161,-14.43795,3.002179,3.974882,-44.26805,-5.584723,-7.385915,-8.772388,22.6982,28.10659,-3.010843,-3.581405,-13.17083,2.993952,3.182786,81.3019,-36.40522,11.61608,-19.14821,-56.33777,-11.25451
4.570118,-1.789223,-177.74,5.463823,-2.633154,21.79511,-22.96077,0.001099661,0,18.86961,-5.582252,-0.2158,18.83033,4.077117,39.48338,-15.71227,-0.0292537,0.2093567,10.90699,-2.598204,-22.25055,-2.407778,-1.552645,-173.978,-14.05239,2.759089,17.60672,-6.544306,7.60473,-5.650499,74.40397,-14.41561,3.384718,3.715045,-44.31389,-5.071534,-7.128905,-8.583786,22.50439,28.1662,-2.952711,-3.498272,-13.39772,2.869899,3.558194,81.64814,-36.33606,11.75887,-19.06392,-56.77864,-11.46393
4.548681,-1.656464,-176.5907,5.404212,-2.490403,22.25042,-23.26885,0.00109283,0,18.87337,-5.867338,0.2406627,19.04406,4.211228,39.52298,-16.41838,-0.02796962,0.1907741,10.95959,-2.332708,-21.93,-2.372649,-1.656096,-172.8185,-14.05614,2.69145,17.60441,-6.307329,7.716911,-5.932504,74.35716,-14.38365,3.507941,3.587196,-44.32365,-4.843713,-7.024929,-8.468759,22.36144,28.21458,-2.912905,-3.46707,-13.51708,2.824107,3.70897,81.85012,-36.29601,11.83941,-19.08186,-57.00843,-11.62873
4.472338,-1.404594,-174.3064,5.427659,-2.105563,23.21645,-24.19453,0.000901585,0,18.99459,-6.510625,1.129346,19.37169,4.338789,38.89014,-17.73715,-0.01972559,0.1235407,10.9815,-1.782994,-21.08648,-2.308425,-1.845551,-170.5297,-14.04171,2.555263,17.60032,-5.945903,7.745369,-6.45306,74.24693,-14.27721,3.588996,3.301501,-44.36667,-4.500324,-6.909101,-8.181208,22.00255,28.29843,-2.840122,-3.439573,-13.74389,2.742454,3.945787,82.26114,-36.21815,11.9725,-19.01568,-57.59857,-11.99341
4.432482,-1.287723,-173.1782,5.453736,-1.906401,23.7756,-24.64983,0.000683019,0,19.05738,-6.821822,1.502069,19.49616,4.344055,38.43429,-18.29849,-0.01299785,0.07661668,11.0248,-1.460165,-20.75955,-2.283705,-1.928135,-169.4062,-14.03373,2.485772,17.59528,-5.80954,7.743899,-6.701502,74.20216,-14.21392,3.629899,3.123429,-44.38498,-4.4086,-6.913244,-8.06616,21.79708,28.3239,-2.80731,-3.445828,-13.83851,2.720381,4.043609,82.43481,-36.19865,12.02362,-18.99999,-57.78069,-12.06376
4.35622,-1.079108,-170.95,5.418914,-1.558287,24.98246,-25.33576,0.000307359,0,19.08397,-7.368832,2.082811,19.74376,4.234874,37.16061,-19.31214,-0.005108981,0.03426402,10.80465,-0.7638201,-20.19612,-2.251772,-2.028949,-167.1999,-14.04368,2.372364,17.67333,-5.556225,7.592617,-7.808477,74.08891,-13.45783,3.9279,2.781223,-44.43758,-4.284275,-6.988394,-7.862347,21.35492,28.88528,-2.735238,-3.4523,-14.0236,2.781926,4.195983,82.7245,-36.15207,12.09625,-19.09681,-58.17093,-12.39893
4.300837,-0.8205584,-168.7589,5.453808,-1.270272,26.01387,-26.11629,-0.000239057,0,19.05503,-7.950525,2.51505,19.91324,4.188634,36.43396,-20.32068,0.003401434,0,10.99875,-0.2414472,-21.45862,-2.175379,-1.95784,-165.0489,-14.10754,2.210399,17.74146,-5.318098,7.638384,-8.114579,74.02547,-13.50417,4.259242,2.675105,-44.49934,-4.175185,-6.909612,-7.406131,20.92898,28.27242,-2.590479,-3.56848,-14.21856,3.002375,4.381956,83.00449,-36.15102,12.07818,-19.25768,-58.35078,-12.70916
4.285326,-0.5601643,-166.6322,5.633395,-0.9032993,26.76801,-27.24431,-0.001263585,0,19.04656,-8.684005,2.75129,20.16056,4.152857,35.43917,-21.5534,0.02299042,-0.1203313,12.57976,-0.1858563,-23.27304,-2.08544,-1.855441,-162.9553,-14.24122,2.032801,17.76364,-5.22371,7.58804,-8.333255,74.02406,-13.56293,4.489124,2.278729,-44.59033,-4.19834,-6.752092,-6.897665,20.48526,28.73732,-2.382971,-3.569028,-14.4477,3.268663,4.612877,83.2971,-36.23943,12.03938,-19.27638,-58.70502,-12.93709
4.269208,-0.436695,-165.4012,5.609024,-0.7246968,27.26153,-27.70303,-0.001748528,0,18.97301,-9.136635,2.757615,20.39898,4.077275,34.38627,-22.32668,0.04117921,-0.2093567,13.15373,-0.2747649,-23.40068,-2.091625,-1.894647,-161.9567,-14.34189,1.950347,17.81948,-5.414573,7.458247,-8.481729,74.1136,-13.52505,4.566603,2.289697,-44.61843,-4.048059,-6.728494,-6.787528,20.26925,28.661,-2.395463,-3.629467,-14.51586,3.363539,4.727256,83.3354,-36.28262,12.06091,-19.23875,-58.84179,-12.96726
4.217655,-0.1934856,-163.5064,5.438371,-0.4139846,28.0367,-28.50777,-0.002807208,0,18.67487,-10.23059,2.210188,21.00289,4.202103,32.26659,-24.19977,0.08394302,-0.392669,13.52488,-0.2573957,-22.55374,-2.105428,-2.013055,-160.01,-14.53657,1.779899,18.00379,-5.868855,7.238688,-8.814728,74.33998,-13.39519,4.721031,2.190352,-44.66355,-3.900685,-6.638647,-6.518753,19.82667,28.49693,-2.412833,-3.767488,-14.66025,3.53197,4.954257,83.35443,-36.41474,12.11346,-19.0645,-59.06718,-12.91362
4.190636,0.162538,-161.6404,5.277226,-0.2271789,28.84014,-29.31907,-0.004166415,0,18.13955,-11.73907,1.473526,21.77884,4.579123,30.43799,-26.32728,0.1350397,-0.5777687,13.52678,-0.3053709,-22.16901,-1.981397,-2.074841,-158.0306,-14.57102,1.5683,18.06207,-6.234199,6.999893,-8.986227,74.58126,-12.7634,4.918168,1.911518,-44.68426,-3.986393,-6.315313,-6.365217,19.30076,28.45197,-2.279999,-3.781443,-14.70067,3.6983,5.052025,83.39336,-36.55815,12.1698,-19.05961,-59.37062,-13.02574
4.170304,0.3597529,-160.7014,5.221121,-0.05354185,29.40353,-29.86216,-0.005354868,0,17.74402,-12.65813,0.8945997,22.16774,4.777335,29.64294,-27.40918,0.1700512,-0.6977351,13.49248,-0.227739,-22.17331,-1.868965,-2.087101,-156.8159,-14.31295,1.516971,18.02896,-6.325953,6.938224,-8.758386,74.61541,-12.76705,4.990258,1.902898,-44.70324,-3.921913,-6.113402,-6.285919,18.78494,28.67855,-2.262336,-3.734234,-14.68722,3.751498,4.831491,83.40403,-36.6053,12.20285,-18.87885,-59.36053,-13.03748
4.100691,0.8511782,-158.8249,5.217029,0.4676152,30.87649,-31.34636,-0.006167661,0.02797646,16.55208,-14.7582,-0.7582139,22.93561,5.246815,28.27017,-29.537,0.2611865,-0.9905132,13.61368,-0.1327106,-22.13035,-1.742823,-2.06644,-154.8881,-14.21097,1.481687,17.97376,-6.340782,6.8641,-8.634985,74.48134,-12.89243,5.154459,2.181488,-44.73165,-3.650714,-5.748867,-6.04941,18.18549,28.70822,-2.159959,-3.724363,-14.77075,3.88368,4.801172,83.45968,-36.6753,12.23964,-18.56394,-59.35146,-12.96015
3.979461,1.423746,-156.9613,5.543796,1.176247,31.95545,-33.623,-0.007089736,0.01978234,14.6527,-17.12664,-2.410622,23.65103,5.628513,26.78025,-31.51524,0.3743695,-1.326037,13.68815,-0.325841,-21.81681,-1.792423,-2.019222,-152.97,-13.97324,1.362254,17.99138,-6.443816,6.717321,-8.383982,74.28772,-13.01564,5.127361,0.9669209,-44.10101,-5.177746,-5.490479,-5.690989,17.47681,28.86532,-2.006566,-3.854325,-14.85126,4.048398,4.633621,83.49474,-36.7106,12.20977,-18.41793,-59.28065,-13.30343
3.861938,1.726358,-156.0415,5.86782,1.569817,32.35994,-35.08151,-0.007656642,0,13.35115,-18.27798,-3.328197,23.95416,5.732195,25.97663,-32.28088,0.4451712,-1.537224,13.85729,-0.3989923,-21.6088,-1.839837,-2.011136,-152.0498,-13.84426,1.315255,18.00667,-6.504332,6.651484,-8.240309,74.15982,-13.08321,5.127896,0.6783969,-43.8955,-5.596746,-5.354452,-5.528738,17.1051,28.96075,-1.92248,-3.943623,-14.84998,4.103221,4.513048,83.45963,-36.69531,12.16836,-18.42648,-59.21556,-13.49542
3.514075,2.288913,-154.2643,6.748024,2.432224,32.83814,-38.61085,-0.009172944,0.01978234,9.89223,-20.41929,-5.570211,24.35685,5.757051,23.97782,-33.37556,0.5171683,-1.723742,14.20859,-0.5640917,-21.056,-1.940074,-1.962532,-150.2845,-13.58642,1.217071,17.98862,-6.601648,6.509154,-7.91205,73.91062,-13.22362,5.099619,0.1845175,-43.4557,-6.288713,-5.126176,-5.101202,16.34457,29.17043,-1.770235,-4.107133,-14.78649,4.204865,4.533306,83.3232,-36.9209,11.9357,-18.59449,-59.1149,-13.78477
3.044461,2.789449,-152.5498,7.830503,3.376279,32.63979,-42.78923,-0.01116053,0.01978234,5.082648,-22.54309,-8.475885,24.50494,5.752966,21.8692,-34.3436,0.6001278,-1.940477,14.85913,-0.9377508,-20.38645,-1.97338,-1.834671,-148.6163,-13.38287,1.141065,17.86483,-6.59276,6.380794,-7.514458,73.67944,-13.45139,5.08604,-0.4238235,-42.99606,-7.105973,-4.887199,-4.55657,15.57136,29.38382,-1.61019,-4.164571,-14.60082,4.335354,4.152065,83.29001,-36.76708,11.80123,-18.78896,-58.96465,-14.32607
